id,trip_duration
id1426433,305
id1631934,319
id1268442,1856
id3391379,751
id1007439,821
id0327019,259
id1519707,1504
id2318057,842
id2112618,1754
id1490894,1657
id2186010,741
id3219127,523
id2636335,1130
id1914026,1091
id2532772,1078
id0740142,1011
id0366223,1154
id2726297,143
id1053595,428
id2795772,1054
id0839850,1144
id3823344,306
id0696485,769
id0172793,136
id0260280,1165
id2801566,356
id0092275,675
id0342843,381
id0317285,352
id1111646,428
id0233917,820
id0801656,914
id1537028,283
id3147768,1063
id1794503,1152
id3537605,142
id3185688,391
id2513557,1664
id3576663,166
id3189338,282
id0744443,1065
id2764949,1568
id1487501,1070
id0894929,233
id3276724,882
id2893631,778
id3694286,1781
id1239323,303
id1871684,1054
id1673913,1206
id1618190,146
id1482700,482
id3599937,606
id0677460,3693
id3093498,728
id1314850,482
id2860660,210
id3821364,615
id1587518,537
id3293738,243
id1967723,740
id3740004,645
id0562526,480
id2071964,263
id0272288,596
id2903373,1208
id3074927,528
id1767715,1262
id3769304,417
id0097797,2273
id1047561,951
id2188391,2761
id1708294,1473
id1626399,1475
id3349575,703
id1551353,136
id1558232,271
id1198794,330
id1447606,329
id3527888,1144
id3954113,1359
id2883708,237
id2589423,1441
id3908315,294
id3211682,1301
id0837882,1109
id0991897,847
id0826674,1379
id0421601,489
id0449391,471
id2875729,1260
id1269413,639
id3850964,1011
id3149680,1169
id1229400,1198
id2481432,2918
id3524666,1672
id1465919,1404
id1091454,724
id1315017,707
id2196562,817
id1224227,754
id3089143,489
id3011806,918
id0955410,641
id2274064,518
id0226526,1021
id3403250,490
id3426453,968
id3485407,871
id3175910,318
id3119957,1793
id2351146,3
id2384187,583
id0991977,122
id0556860,283
id3437263,2311
id1102704,433
id2482125,1246
id1366741,1227
id2774050,1704
id1544596,2220
id2519164,585
id1020042,805
id3653724,360
id3660762,572
id1957594,600
id3287261,1106
id0495924,613
id2242977,1393
id3058261,284
id2372636,751
id3231178,638
id2823700,630
id3036918,586
id1292870,1475
id0930902,845
id1577392,644
id1971411,427
id2749091,623
id1275940,85851
id3458429,771
id2775214,275
id3234745,86247
id1344375,587
id3600809,572
id1946504,805
id3820615,605
id3213513,877
id2100590,378
id0154959,793
id0538937,1128
id2164675,414
id2834952,350
id3716314,500
id1016909,313
id1892273,458
id0661559,1052
id1576974,320
id1537474,759
id0858204,632
id0703720,245
id1128989,114
id2393097,710
id2319930,706
id1587924,263
id0599608,286
id3201715,1555
id3111664,1935
id3494600,380
id2039487,1402
id1113761,1038
id3927281,775
id2171079,143
id2323439,1887
id2473474,124
id3914649,522
id2072551,546
id3571473,1070
id0637585,190
id0392036,420
id2950315,1901
id0149039,196
id1668116,1257
id1246006,1349
id1823015,1480
id1030415,199
id0882553,897
id2686698,1702
id0439670,317
id0644960,1277
id2200543,1800
id1066172,246
id0977629,1004
id3898737,557
id2182310,528
id0989353,170
id0959735,527
id1482939,945
id0130209,3478
id1075426,787
id3512951,1736
id1034183,913
id2161477,991
id1530417,445
id1672735,473
id3756164,302
id3711337,558
id1621060,189
id3871476,344
id0684323,1064
id2453698,1003
id1176971,1058
id3800632,692
id2397077,1087
id0644092,458
id0593086,2198
id1408688,447
id3760205,4175
id1912356,1170
id2789536,1893
id0357350,656
id2810963,391
id2225628,837
id3929496,470
id1405371,1527
id1854957,954
id2152036,819
id3452558,741
id3257150,1073
id3707368,570
id1633236,545
id0287677,1833
id1812975,791
id2849784,474
id2030354,886
id2517162,1089
id2961535,1734
id2267953,851
id0347108,256
id3023040,192
id0512883,2977
id1493523,485
id2350383,3679
id3134697,703
id2547151,1166
id0941773,340
id2752780,2294
id2994060,363
id0127271,753
id2290915,657
id0034583,531
id0961542,349
id3401553,1765
id2553448,255
id1913596,181
id2618476,551
id3589282,250
id1861946,788
id1341238,1196
id1178425,641
id3237991,366
id3388377,1754
id1934277,166
id0148351,507
id1265851,2153
id3367306,1011
id0675041,206
id0452188,1400
id3837052,278
id3686860,2202
id1734812,775
id1116475,549
id2094809,2565
id2579246,1710
id2785924,666
id1769944,336
id0374975,479
id3358168,197
id0686036,1326
id0721526,215
id3803540,299
id3575154,1182
id3570121,239
id1325614,406
id3514851,256
id3931950,384
id0509379,345
id1411263,214
id3655733,1125
id1590471,549
id3027473,245
id3410949,1202
id3925656,237
id0634892,976
id2724193,462
id1402006,181
id3341724,652
id0190581,1305
id0401284,755
id0238615,432
id2610350,227
id3585899,1555
id0239249,1442
id0227122,2662
id0849440,538
id2206652,1366
id1813229,1377
id2277700,178
id1988259,217
id2600487,1398
id2949931,902
id3876335,2511
id3856245,358
id0805433,619
id2226060,787
id2144414,239
id1824886,463
id2891278,285
id3193845,426
id0771250,1036
id1691640,2620
id0314328,330
id3481156,1144
id3975798,775
id2630751,932
id2137437,207
id0077168,1514
id1746301,736
id2951226,735
id1827590,733
id3489861,2345
id2317390,757
id1454459,718
id2515978,174
id2156801,287
id0504396,272
id0091593,254
id1153451,691
id2680108,312
id3869930,417
id2855031,499
id3336807,876
id3247000,1912
id1056761,368
id0904935,1218
id0434301,579
id0340607,366
id2168542,741
id1070349,538
id1271613,406
id0343763,1438
id0702655,1666
id3167085,475
id2328844,1186
id2279786,743
id1796231,903
id2265871,1025
id2884553,783
id3114609,40
id1521677,412
id0883062,2995
id1464185,303
id3752340,183
id3073425,91
id0773630,621
id3854936,201
id0828743,549
id0140450,633
id3932576,1050
id2534252,150
id0920199,152
id1284372,614
id2371364,563
id1182292,1336
id1432479,461
id0989166,655
id2509859,1282
id1495604,758
id1913180,1185
id2358936,455
id3349965,812
id2818486,1041
id3332515,395
id1935605,1601
id0210232,1421
id1296946,352
id2137394,376
id0656975,779
id2307422,397
id2935778,135
id1117828,326
id0778232,1281
id0535708,562
id3459369,170
id1825480,348
id1327115,1058
id2123621,1442
id2401622,1395
id0343799,1198
id3436503,155
id0779845,697
id0105876,2429
id3556171,321
id3803884,1786
id1500245,2073
id1613355,265
id0874584,353
id0465401,1008
id3510065,625
id2184221,1214
id2817370,1073
id3225896,369
id2368546,689
id2129730,1337
id0148477,287
id0804202,1632
id1995521,198
id0360804,456
id3114941,830
id1731464,254
id0829728,1147
id1317414,5357
id3494188,340
id1356107,603
id2458617,771
id1304994,1148
id2122822,596
id3538116,676
id3019182,788
id0133239,298
id2184489,1777
id0071797,1545
id2222508,1065
id2379232,707
id2248426,1244
id0043296,279
id0143725,1111
id1783386,1361
id3551666,518
id0063221,152
id1181954,105
id3189999,889
id2719374,994
id1032146,264
id0697200,326
id1445938,258
id0206441,548
id2767990,1232
id3158814,616
id2487080,1069
id0331927,691
id1903400,523
id1971154,151
id2010998,625
id3029854,2198
id2339894,450
id1469199,77
id3395558,4817
id0815555,769
id0141738,900
id2874208,1466
id1135447,817
id0886446,19
id3130313,298
id3592014,635
id1458449,540
id3021797,767
id1135803,135
id0555033,1003
id3639021,323
id2929520,1808
id3495522,243
id2165306,1276
id2580666,959
id1324843,924
id1608621,142
id1729238,4440
id0713995,2962
id2813683,468
id2554712,1835
id3205785,945
id3647246,194
id3480129,717
id1110492,947
id0337560,318
id1292644,333
id3467004,397
id2638210,1571
id1481084,851
id0186617,549
id2679979,357
id0432917,210
id1154270,836
id1384834,555
id3468883,1024
id0553982,452
id0990392,1581
id0867881,1021
id3395321,552
id1015174,581
id2378285,581
id2455623,388
id3343395,592
id0583591,4219
id3147836,622
id1887515,767
id2500910,410
id0505832,68
id1510482,802
id2078887,2326
id2836343,586
id1081209,278
id2127060,352
id2469106,164
id2745763,1764
id1339075,1971
id2675265,392
id2336761,975
id1924133,323
id2015081,471
id1080535,209
id3554719,1976
id3686253,245
id3186458,1083
id2354011,1033
id1503444,975
id0169154,434
id0367289,1610
id0154570,842
id2496560,306
id3906017,728
id1744434,1647
id3970785,223
id1843360,537
id3027739,2774
id2910674,405
id3368294,1248
id3132113,1472
id3376563,184
id1448377,362
id2650866,758
id0367619,501
id1980261,591
id2196082,552
id1962731,651
id1367263,1875
id3486960,613
id3280180,796
id1420424,1130
id2300670,1135
id1313835,1623
id2448896,705
id0749873,418
id2162172,470
id1274713,1273
id3875908,276
id1246844,524
id0148008,1022
id0202523,1531
id2213826,236
id3249791,918
id2604256,212
id2312574,903
id0927969,1127
id0114978,625
id1514425,612
id0009880,386
id3490327,403
id0532199,1328
id2759225,578
id2088244,1183
id2308239,795
id1017393,478
id3620616,605
id2088340,243
id0435953,822
id1970516,583
id3869792,241
id1657710,376
id1575687,1116
id3284500,663
id1748828,328
id1951433,1589
id1700112,1746
id0085232,638
id1106920,669
id3080721,909
id0050558,841
id3485314,361
id1465555,844
id2668164,466
id3958587,614
id0336621,1195
id0061328,521
id0997832,1105
id0833880,1319
id2655718,285
id0912186,167
id2928916,240
id0473538,467
id0406324,415
id2436674,320
id0897026,473
id0279378,951
id2517885,3753
id3032055,150
id2527334,1006
id2714909,939
id1459485,539
id1599110,360
id0928191,472
id0633070,247
id1077005,740
id3600431,320
id1041212,760
id3215495,768
id1304437,7
id2926831,143
id0744808,1337
id3767939,176
id3269809,256
id3233890,1028
id0426597,288
id1643134,801
id3957586,1023
id1235039,1469
id1637492,2122
id1577204,1563
id0526571,589
id2804200,298
id1628976,494
id0977427,604
id0084547,871
id3344302,960
id1056061,769
id2596413,850
id1505893,476
id1601171,1656
id1389846,1719
id3833673,332
id0826243,485
id1408466,957
id0631653,1570
id0274549,741
id0134823,614
id0871964,497
id2495099,281
id2445073,201
id1892938,1152
id1693650,763
id0576484,322
id2166377,1294
id0986156,189
id3139552,303
id1750522,1782
id3354050,256
id3877950,568
id3219934,269
id3638742,656
id0509749,303
id1784759,745
id3487868,688
id3493838,338
id0883632,1441
id0462648,100
id2667609,866
id2211345,638
id3142535,223
id0926224,635
id0331924,3706
id3813026,808
id1553449,1255
id3323182,545
id3374552,464
id1367238,1056
id3248584,793
id0029821,234
id1588668,611
id3136540,230
id2006966,3013
id3900760,675
id1062292,640
id1809861,955
id1720367,722
id1626740,1461
id3047341,836
id1148312,497
id3110448,748
id0813516,517
id1571949,1215
id1737400,551
id2065151,1336
id3974353,1092
id2737499,1947
id3960066,701
id0438800,448
id2430823,1400
id2742917,949
id0804634,955
id2302013,309
id1165811,558
id2432768,728
id2049075,1958
id3812088,2162
id1370790,845
id0897576,1555
id0701326,203
id0510651,736
id3613721,353
id2515511,493
id3914280,451
id1452162,289
id0700443,1166
id2464491,635
id2628316,338
id3257761,593
id2730388,662
id1277134,790
id0995781,509
id3967348,468
id2830416,729
id3326381,116
id2794861,1974
id1168355,608
id1002840,1293
id0272634,405
id0086798,911
id3996832,344
id0972259,343
id0727654,786
id1052211,335
id3518490,1229
id1902731,1431
id3947904,138
id0164585,2035
id0122529,410
id1791850,1760
id3581806,288
id0038169,610
id1557084,260
id1345686,1321
id3024141,166
id0645007,2500
id3429195,4026
id1678613,358
id2646375,553
id2936451,590
id0751780,518
id1337575,768
id1012989,636
id1564949,275
id1968631,337
id0488467,172
id3363753,739
id2906106,1060
id3032337,484
id3693061,800
id3238308,1926
id1478842,75
id1367804,244
id2480299,1638
id2811708,1733
id1971990,565
id2450423,411
id3608498,863
id1615108,729
id3332709,741
id3096276,1005
id1566860,2412
id1803071,410
id0712929,574
id1368152,565
id3381169,1210
id2012632,94
id2542702,380
id3333826,1076
id1549364,274
id3597443,604
id2080935,682
id2006021,1170
id0699350,129
id3531891,729
id0364145,928
id3833616,1551
id3573829,342
id1205132,455
id1193755,2078
id2855220,545
id3149527,181
id3886315,1702
id3555652,981
id0393165,1537
id1885792,1130
id2586915,361
id1808845,316
id3176310,879
id2051594,845
id2556672,345
id3734667,395
id3263834,720
id1646610,913
id1658260,2204
id3501405,1274
id2292678,1001
id0698442,1043
id0644202,319
id1129579,304
id0534348,434
id3450375,260
id2438544,1267
id3526053,1197
id3879724,1088
id3108451,332
id3668113,346
id0024662,539
id3633453,3388
id0573413,461
id3628006,729
id1129484,401
id2991189,877
id0610942,613
id0405246,493
id2224984,269
id0383562,1089
id1809813,700
id0573285,589
id3216054,564
id1353982,794
id2635656,408
id1678970,551
id2664901,325
id1052991,1317
id3086529,669
id3211503,1293
id0013562,600
id2216197,431
id3187199,584
id3928371,433
id2903219,949
id3000711,669
id1602112,2165
id0717054,590
id0465145,679
id1959712,718
id2586595,698
id3440902,542
id1879272,536
id1821246,656
id2478924,1442
id1697006,1751
id3398766,1044
id3301139,1072
id2494262,440
id1783046,667
id1723402,777
id2532770,2001
id2681940,939
id1611738,278
id3882481,805
id2762536,1701
id0068364,341
id1426188,434
id1264163,300
id1936577,171
id1117080,255
id1168401,285
id1388139,967
id2632746,353
id3776841,2043
id3934965,473
id1748987,904
id2585101,1687
id1865803,895
id0303233,360
id0642322,1016
id0802810,393
id0531017,418
id1564190,1318
id0642035,475
id0957255,769
id1865169,372
id1654813,435
id2766434,645
id2328977,786
id2031820,2085
id2387497,364
id2473741,997
id2088579,995
id0474530,527
id2425357,175
id0838739,312
id1768660,706
id3772334,332
id3992979,948
id1517861,168
id3233850,103
id1508478,491
id1502065,222
id1992406,752
id2322786,1244
id2208105,418
id2207818,1200
id1785913,139
id1738559,1768
id2755628,499
id0495340,881
id3101459,601
id1960601,250
id1009921,369
id0888046,1017
id1601885,1071
id0525959,864
id3831529,566
id3837515,522
id3469676,186
id2834850,767
id0020604,125
id1963796,673
id0218088,1836
id3424093,980
id1279301,864
id3901554,455
id2736372,1030
id2823306,183
id2328790,1504
id3327391,378
id2826077,1112
id2770138,1557
id1137986,338
id0108315,493
id2174373,378
id0584423,339
id1316219,1953
id0275288,1152
id1605300,826
id2813625,1204
id2092897,554
id0317244,296
id2447611,624
id3072493,745
id0311649,335
id2176260,306
id3587478,307
id1565424,1049
id1056333,1318
id1754999,1136
id3111857,220
id0813314,678
id2519519,638
id2931352,355
id2164047,191
id3786221,389
id1203282,1546
id1464922,1537
id1324447,1059
id0170250,1144
id2740148,1202
id3345287,1338
id2795263,351
id1366653,909
id2804597,677
id3645594,944
id3302313,1558
id0262002,699
id3050049,567
id2124919,716
id3084828,819
id3895467,441
id2386467,336
id2930049,485
id0770789,1946
id1135086,1096
id3744719,373
id3811306,537
id1966184,1520
id3350530,967
id1426985,4
id1911771,890
id0607537,907
id1093404,902
id3664999,1707
id1186319,63
id2691317,763
id2761852,510
id2423286,1065
id0771090,1153
id2705554,799
id0079634,522
id1970472,3765
id0605187,627
id0703783,261
id3822765,213
id0344403,1517
id2950243,322
id3741655,206
id2509501,1116
id0881329,608
id0562781,493
id1127330,421
id1380436,3421
id0431270,193
id2905377,358
id0499386,958
id0054422,1113
id3981998,748
id1987317,189
id1911152,570
id0058612,125
id1853369,858
id3736168,542
id2440826,1453
id0306449,811
id1202237,2359
id0915234,1515
id1434635,264
id1926523,229
id0695923,882
id0541682,785
id1851033,114
id0183075,436
id3595490,246
id2441557,440
id2790334,558
id3038325,543
id3749425,436
id2995497,307
id2920218,185
id0790123,491
id0312300,3409
id3952230,425
id2955982,347
id3476382,1211
id3785407,578
id1449345,1365
id2180380,756
id2490546,222
id3420876,674
id2249104,1161
id1867944,1362
id2389483,215
id0258952,335
id3726343,607
id3621094,888
id2494213,762
id2128928,477
id3735705,420
id2938961,631
id0288454,993
id3170382,335
id1791046,638
id2125713,288
id2313593,433
id1830146,1298
id2261818,1353
id2159134,418
id1536382,2135
id3766958,236
id1507372,276
id1691922,874
id0623954,964
id1981592,213
id0125075,1009
id1861208,2907
id2765226,1965
id1745511,2386
id2468170,763
id1017409,425
id0493301,181
id0274857,1468
id3007114,1132
id2354401,558
id1575099,985
id3811926,733
id2445050,859
id2576852,157
id2500654,805
id3872417,436
id2426449,676
id0589522,590
id2164254,1310
id0468843,354
id0238594,1659
id2873644,384
id3888232,400
id3031837,536
id0100640,1097
id3574378,418
id1854180,2766
id3057798,728
id3480506,991
id0838885,529
id0966154,902
id2856243,234
id2693253,388
id2787674,1064
id1242115,1243
id0326777,167
id0922678,294
id1806604,974
id2910309,569
id3240523,1153
id1353222,353
id3048823,978
id3461126,673
id3163441,179
id0005784,1120
id3387020,955
id3083808,486
id0713940,1325
id0354930,1243
id2204058,917
id2468246,599
id0644476,1529
id0206627,147
id3062793,675
id0517478,2597
id0364856,1554
id1630413,1411
id0989310,209
id2173378,339
id3701165,765
id0032332,2168
id2543055,1919
id0860740,743
id0425049,485
id1405094,288
id2314883,971
id0877392,2870
id1915430,660
id1182179,609
id2062453,1894
id0772255,1514
id0349002,1102
id1584865,449
id1135859,1418
id2676147,236
id2672317,1165
id0749792,764
id2200478,1164
id1850871,790
id0019581,694
id3702739,704
id1830704,1141
id3810811,1863
id0261015,1341
id1797198,404
id0968949,1586
id0869215,630
id3791543,1166
id0185992,513
id3880432,357
id1485854,790
id1843357,976
id3491449,1052
id2883311,254
id2596235,475
id1702677,956
id2542518,639
id0227825,1101
id2663807,646
id0691079,820
id2930091,283
id2073006,207
id3021168,4297
id1060221,1245
id1310969,1269
id0033212,587
id3927979,1986
id1884830,144
id2476457,189
id2952012,292
id1400919,2594
id1383701,3145
id0358156,298
id1248823,656
id2328132,1598
id0784409,275
id0764267,526
id2679512,4947
id1673255,693
id3138623,939
id1320011,558
id3438980,721
id3988360,435
id0613725,509
id2612163,476
id2064192,347
id1198270,246
id2345633,632
id0023061,1429
id0911422,7
id3876131,396
id1871495,285
id3316755,254
id1883830,1099
id2814137,680
id0461702,1241
id0257034,376
id1635284,71
id3627598,497
id0679859,567
id2809858,1027
id2384524,1910
id0144639,2412
id0031524,727
id1036432,1240
id3534996,197
id2439395,250
id3918297,225
id1510089,905
id3280847,1596
id2363626,732
id1084142,678
id1365292,802
id1063283,1307
id2445680,1915
id0856558,806
id0697402,2350
id0420305,454
id2596309,943
id3961880,670
id2650106,1186
id3858529,2124
id3987261,1331
id0131773,1834
id1721326,609
id0999608,297
id3338925,310
id3633586,856
id0160194,1052
id0854234,148
